    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  249	71.90	0.0000	0.9592	0.9603	1.0000	0.0011	1.0000
  250	72.30	0.0000	0.9591	0.9602	1.0000	0.0012	1.0000
  251	72.20	0.0000	0.9594	0.9601	1.0000	0.0007	1.0000
  252	72.70	0.0000	0.9591	0.9599	1.0000	0.0009	1.0000
  253	71.60	0.0000	0.9594	0.9602	1.0000	0.0008	1.0000
  254	71.00	0.0000	0.9578	0.9586	1.0000	0.0008	1.0000
  255	70.50	0.0000	0.9563	0.9572	1.0000	0.0009	1.0000
  256	70.60	0.0000	0.9549	0.9556	1.0000	0.0008	1.0000
  257	69.90	0.0000	0.9542	0.9550	1.0000	0.0008	1.0000
  258	70.10	0.0000	0.9540	0.9550	1.0000	0.0010	1.0000
  259	70.20	0.0000	0.9549	0.9558	1.0000	0.0009	1.0000
  260	70.30	0.0000	0.9552	0.9558	1.0000	0.0006	1.0000
  261	69.30	0.0000	0.9535	0.9543	1.0000	0.0009	1.0000
  262	70.10	0.0000	0.9548	0.9554	1.0000	0.0007	1.0000
  263	69.70	0.0000	0.9537	0.9544	1.0000	0.0008	1.0000
  264	68.10	0.0000	0.9536	0.9543	1.0000	0.0008	1.0000
  265	67.90	0.0000	0.9530	0.9537	1.0000	0.0008	1.0000
  266	68.20	0.0000	0.9529	0.9535	1.0000	0.0006	1.0000
  267	67.70	0.0000	0.9520	0.9527	1.0000	0.0007	1.0000
  268	67.80	0.0000	0.9519	0.9525	1.0000	0.0007	1.0000
  269	67.90	0.0000	0.9510	0.9517	1.0000	0.0008	1.0000
  270	67.00	0.0000	0.9506	0.9513	1.0000	0.0008	1.0000
  271	66.30	0.0000	0.9520	0.9530	1.0000	0.0011	1.0000
  272	65.70	0.0000	0.9520	0.9529	1.0000	0.0009	1.0000
  273	65.40	0.0000	0.9522	0.9531	1.0000	0.0009	1.0000
  274	64.40	0.0000	0.9502	0.9510	1.0000	0.0008	1.0000
  275	65.10	0.0000	0.9513	0.9522	1.0000	0.0010	1.0000
  276	65.50	0.0000	0.9528	0.9538	1.0000	0.0011	1.0000
  277	64.80	0.0000	0.9523	0.9534	1.0000	0.0011	1.0000
  278	64.00	0.0000	0.9501	0.9511	1.0000	0.0010	1.0000
  279	64.00	0.0000	0.9533	0.9542	1.0000	0.0009	1.0000
  280	63.60	0.0000	0.9515	0.9524	1.0000	0.0009	1.0000
  281	64.80	0.0000	0.9520	0.9530	1.0000	0.0010	1.0000
  282	64.20	0.0000	0.9510	0.9520	1.0000	0.0011	1.0000
  283	64.20	0.0000	0.9510	0.9523	1.0000	0.0014	1.0000
  284	63.00	0.0000	0.9503	0.9515	1.0000	0.0013	1.0000
  285	63.70	0.0000	0.9507	0.9516	1.0000	0.0009	1.0000
  286	62.20	0.0000	0.9506	0.9514	1.0000	0.0009	1.0000
  287	61.70	0.0000	0.9517	0.9522	1.0000	0.0005	1.0000
  288	59.90	0.0000	0.9512	0.9518	1.0000	0.0006	1.0000
  289	59.60	0.0000	0.9507	0.9512	1.0000	0.0006	1.0000
  290	59.20	0.0000	0.9490	0.9498	1.0000	0.0008	1.0000
  291	59.50	0.0000	0.9496	0.9505	1.0000	0.0010	1.0000
  292	59.20	0.0000	0.9507	0.9515	1.0000	0.0008	1.0000
  293	59.10	0.0000	0.9497	0.9505	1.0000	0.0008	1.0000
  294	59.10	0.0000	0.9489	0.9496	1.0000	0.0007	1.0000
  295	58.60	0.0000	0.9496	0.9504	1.0000	0.0009	1.0000
  296	57.60	0.0000	0.9512	0.9521	1.0000	0.0009	1.0000
  297	57.80	0.0000	0.9507	0.9515	1.0000	0.0008	1.0000
  298	58.20	0.0000	0.9513	0.9522	1.0000	0.0009	1.0000
  299	58.80	0.0000	0.9513	0.9524	1.0000	0.0012	1.0000
  300	58.30	0.0000	0.9512	0.9522	1.0000	0.0011	1.0000
  301	58.50	0.0000	0.9515	0.9526	1.0000	0.0012	1.0000
  302	58.00	0.0000	0.9533	0.9544	1.0000	0.0012	1.0000
  303	57.30	0.0000	0.9535	0.9545	1.0000	0.0010	1.0000
  304	57.50	0.0000	0.9533	0.9542	1.0000	0.0010	1.0000
  305	57.90	0.0000	0.9536	0.9546	1.0000	0.0010	1.0000
  306	56.40	0.0000	0.9542	0.9552	1.0000	0.0011	1.0000
  307	56.30	0.0000	0.9540	0.9550	1.0000	0.0011	1.0000
  308	56.60	0.0000	0.9546	0.9558	1.0000	0.0013	1.0000
  309	56.50	0.0000	0.9551	0.9561	1.0000	0.0011	1.0000
  310	56.00	0.0000	0.9552	0.9564	1.0000	0.0013	1.0000
  311	56.20	0.0000	0.9551	0.9560	1.0000	0.0009	1.0000
