    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  109	87.00	0.0000	0.9783	0.9784	1.0000	0.0000	1.0000
  110	86.10	0.0000	0.9785	0.9787	1.0000	0.0002	1.0000
  111	85.30	0.0000	0.9783	0.9784	1.0000	0.0001	1.0000
  112	85.40	0.0000	0.9783	0.9784	1.0000	0.0001	1.0000
  113	85.50	0.0000	0.9778	0.9780	1.0000	0.0002	1.0000
  114	83.90	0.0000	0.9782	0.9785	1.0000	0.0003	1.0000
  115	83.70	0.0000	0.9781	0.9782	1.0000	0.0001	1.0000
  116	82.90	0.0000	0.9778	0.9778	1.0000	0.0000	1.0000
  117	81.70	0.0000	0.9771	0.9773	1.0000	0.0003	1.0000
  118	81.50	0.0000	0.9770	0.9773	1.0000	0.0003	1.0000
  119	80.70	0.0000	0.9773	0.9775	1.0000	0.0002	1.0000
  120	79.80	0.0000	0.9772	0.9773	1.0000	0.0001	1.0000
  121	78.10	0.0000	0.9770	0.9771	1.0000	0.0001	1.0000
  122	77.90	0.0000	0.9768	0.9770	1.0000	0.0002	1.0000
  123	77.50	0.0000	0.9767	0.9768	1.0000	0.0001	1.0000
  124	78.20	0.0000	0.9769	0.9771	1.0000	0.0002	1.0000
  125	77.90	0.0000	0.9772	0.9773	1.0000	0.0001	1.0000
  126	77.00	0.0000	0.9768	0.9769	1.0000	0.0001	1.0000
  127	76.30	0.0000	0.9762	0.9763	1.0000	0.0001	1.0000
  128	76.00	0.0000	0.9772	0.9772	1.0000	0.0001	1.0000
  129	75.40	0.0000	0.9770	0.9772	1.0000	0.0002	1.0000
  130	75.30	0.0000	0.9764	0.9767	1.0000	0.0003	1.0000
  131	75.40	0.0000	0.9768	0.9769	1.0000	0.0001	1.0000
  132	74.10	0.0000	0.9763	0.9764	1.0000	0.0000	1.0000
  133	74.20	0.0000	0.9762	0.9763	1.0000	0.0001	1.0000
  134	75.00	0.0000	0.9759	0.9760	1.0000	0.0000	1.0000
  135	75.20	0.0000	0.9755	0.9756	1.0000	0.0001	1.0000
  136	75.30	0.0000	0.9755	0.9757	1.0000	0.0001	1.0000
  137	74.90	0.0000	0.9752	0.9752	1.0000	0.0000	1.0000
  138	73.40	0.0000	0.9750	0.9748	1.0000	-0.0001	1.0000
  139	73.00	0.0000	0.9741	0.9741	1.0000	0.0000	1.0000
  140	72.60	0.0000	0.9739	0.9741	1.0000	0.0003	1.0000
  141	71.90	0.0000	0.9739	0.9741	1.0000	0.0003	1.0000
  142	70.80	0.0000	0.9741	0.9742	1.0000	0.0001	1.0000
  143	70.80	0.0000	0.9740	0.9742	1.0000	0.0002	1.0000
  144	70.80	0.0000	0.9741	0.9743	1.0000	0.0002	1.0000
  145	71.10	0.0000	0.9733	0.9735	1.0000	0.0001	1.0000
  146	71.00	0.0000	0.9730	0.9732	1.0000	0.0002	1.0000
  147	70.00	0.0000	0.9727	0.9729	1.0000	0.0002	1.0000
  148	69.40	0.0000	0.9723	0.9725	1.0000	0.0002	1.0000
  149	69.40	0.0000	0.9729	0.9729	1.0000	-0.0000	1.0000
  150	69.30	0.0000	0.9724	0.9726	1.0000	0.0002	1.0000
  151	69.50	0.0000	0.9729	0.9730	1.0000	0.0001	1.0000
  152	69.40	0.0000	0.9728	0.9729	1.0000	0.0002	1.0000
  153	69.30	0.0000	0.9726	0.9728	1.0000	0.0002	1.0000
  154	68.70	0.0000	0.9725	0.9726	1.0000	0.0000	1.0000
  155	66.70	0.0000	0.9715	0.9717	1.0000	0.0001	1.0000
  156	66.20	0.0000	0.9717	0.9718	1.0000	0.0001	1.0000
  157	65.30	0.0000	0.9715	0.9717	1.0000	0.0001	1.0000
  158	65.70	0.0000	0.9718	0.9718	1.0000	0.0000	1.0000
  159	65.00	0.0000	0.9718	0.9720	1.0000	0.0002	1.0000
  160	65.60	0.0000	0.9720	0.9720	1.0000	0.0001	1.0000
  161	65.50	0.0000	0.9714	0.9715	1.0000	0.0001	1.0000
  162	65.40	0.0000	0.9709	0.9709	1.0000	0.0001	1.0000
  163	63.60	0.0000	0.9712	0.9713	1.0000	0.0002	1.0000
  164	61.50	0.0000	0.9722	0.9723	1.0000	0.0001	1.0000
  165	61.30	0.0000	0.9727	0.9728	1.0000	0.0001	1.0000
  166	61.40	0.0000	0.9723	0.9724	1.0000	0.0001	1.0000
  167	61.50	0.0000	0.9719	0.9719	1.0000	0.0000	1.0000
  168	61.40	0.0000	0.9714	0.9716	1.0000	0.0001	1.0000
  169	61.30	0.0000	0.9717	0.9720	1.0000	0.0003	1.0000
  170	60.10	0.0000	0.9715	0.9717	1.0000	0.0002	1.0000
  171	60.40	0.0000	0.9714	0.9714	1.0000	-0.0000	1.0000
  172	60.90	0.0000	0.9714	0.9715	1.0000	0.0001	1.0000
  173	60.40	0.0000	0.9716	0.9718	1.0000	0.0002	1.0000
  174	60.00	0.0000	0.9720	0.9722	1.0000	0.0002	1.0000
  175	60.00	0.0000	0.9709	0.9711	1.0000	0.0003	1.0000
